mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.005000448226928711,0.000894096025714288,0.0020001888275146484,0.000894735566436295,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.2857142857142857,0.541257733862776,0.15723965454666544,49
0.0033998489379882812,0.0004893953309507619,0.0017999649047851563,0.0007481753345355329,1,0.1,poly,"{'C': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.0037998676300048826,0.000748124440996267,0.002200031280517578,0.0004003527335974398,1,0.1,sigmoid,"{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.005800199508666992,0.00040016219772734884,0.003200244903564453,0.000400447959018663,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.2857142857142857,0.541257733862776,0.15723965454666544,49
0.004599857330322266,0.0004896296754587848,0.0027999401092529295,0.0003999234525071541,1,0.01,poly,"{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.30918367346938774,0.4704081632653061,0.7289915966386555,0.4813186813186814,0.2912087912087912,0.4562221811801644,0.15753347075218402,71
0.0051994800567626955,0.00040040017593981613,0.0026009082794189453,0.0004899793115016344,1,0.01,sigmoid,"{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.006200265884399414,0.0004003286468188251,0.003000307083129883,3.504023183989303e-07,1,0.001,rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.32244897959183677,0.5306122448979592,0.73109243697479,0.4813186813186814,0.2857142857142857,0.4702373256995106,0.15981455748438353,67
0.0044001579284667965,0.0004899598814474855,0.0022001743316650392,0.0003999237083514178,1,0.001,poly,"{'C': 1, 'gamma': 0.001, 'kernel': 'poly'}",0.5,0.5,0.5,0.5362637362637364,0.5,0.5072527472527473,0.014505494505494543,59
0.005000257492065429,0.0006324097388718921,0.003400278091430664,0.0018546818361337347,1,0.001,sigmoid,"{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.005400323867797851,0.0008004190668110113,0.0022002696990966798,0.00040011430096383157,1,0.0001,rbf,"{'C': 1, 'gamma': 0.0001, 'kernel': 'rbf'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.7142857142857143,0.6269720195770617,0.10151165356730533,1
0.004400968551635742,0.0004899792418945042,0.0023996829986572266,0.0004900766357994065,1,0.0001,poly,"{'C': 1, 'gamma': 0.0001, 'kernel': 'poly'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61
0.004400205612182617,0.0007994413998013833,0.0017999172210693359,0.0004003528471840969,1,0.0001,sigmoid,"{'C': 1, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.003800106048583984,0.0011663349592641674,0.0016002655029296875,0.0004893952844906361,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.35714285714285715,0.5489795918367347,0.5756302521008403,0.4813186813186814,0.5098901098901099,0.4945922984578447,0.0759311378501629,66
0.0030004024505615235,0.0006324098287557305,0.0013997554779052734,0.0004897846745234291,10,1,poly,"{'C': 10, 'gamma': 1, 'kernel': 'poly'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.004199838638305664,0.0011662858919840378,0.0014006137847900391,0.00048976521353509,10,1,sigmoid,"{'C': 10, 'gamma': 1, 'kernel': 'sigmoid'}",0.6775510204081633,0.5265306122448979,0.73109243697479,0.4813186813186814,0.7142857142857143,0.6261556930464494,0.10229664435892158,10
0.0043999671936035155,0.0004897263263813393,0.0021999359130859377,0.0007485704546598875,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.2857142857142857,0.541257733862776,0.15723965454666544,49
0.004200410842895508,0.000979724940263184,0.0017997264862060548,0.0004002571958060511,10,0.1,poly,"{'C': 10, 'gamma': 0.1, 'kernel': 'poly'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.004999971389770508,0.0006324097388718921,0.0028005123138427736,0.00039997112199584333,10,0.1,sigmoid,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.006200551986694336,0.0004003048653116896,0.002799844741821289,0.0007482900344084161,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.2857142857142857,0.541257733862776,0.15723965454666544,49
0.004400444030761719,0.0004899208705145337,0.002799844741821289,0.0003999948892390431,10,0.01,poly,"{'C': 10, 'gamma': 0.01, 'kernel': 'poly'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.2901098901098901,0.5298919567827131,0.15861928842891548,57
0.005200433731079102,0.0004000426297875707,0.00299983024597168,3.8146972656249997e-07,10,0.01,sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.006000328063964844,0.0006322589461375354,0.003000354766845703,3.568322550558034e-07,10,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.32244897959183677,0.5306122448979592,0.73109243697479,0.4813186813186814,0.2857142857142857,0.4702373256995106,0.15981455748438353,67
0.0048004150390625,0.0007484811668662019,0.0026000499725341796,0.0004900571400079585,10,0.001,poly,"{'C': 10, 'gamma': 0.001, 'kernel': 'poly'}",0.6377551020408163,0.4928571428571429,0.6596638655462185,0.49560439560439556,0.5,0.5571761012097147,0.07509171338820936,46
0.005200099945068359,0.0003997327177049117,0.002800464630126953,0.00040018570930926747,10,0.001,sigmoid,"{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.005999898910522461,2.8610229492187504e-07,0.0028005123138427736,0.00040009034190725254,10,0.0001,rbf,"{'C': 10, 'gamma': 0.0001, 'kernel': 'rbf'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.7142857142857143,0.6269720195770617,0.10151165356730533,1
0.005000019073486328,3.568322550558034e-07,0.0026003837585449217,0.0004900377640788584,10,0.0001,poly,"{'C': 10, 'gamma': 0.0001, 'kernel': 'poly'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61
0.004999780654907226,1.9073486328124998e-07,0.0022003650665283203,0.00040030483691162467,10,0.0001,sigmoid,"{'C': 10, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.007600593566894531,0.0013567051605044187,0.0029999732971191405,4.370284743266906e-07,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.35714285714285715,0.5489795918367347,0.5756302521008403,0.5912087912087912,0.5098901098901099,0.5165703204358667,0.084345810785488,58
0.005000019073486328,2.86102294921875e-07,0.0022002220153808593,0.0004001379119606201,100,1,poly,"{'C': 100, 'gamma': 1, 'kernel': 'poly'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.005400562286376953,0.0004899598814474855,0.002599811553955078,0.0004898626035770523,100,1,sigmoid,"{'C': 100, 'gamma': 1, 'kernel': 'sigmoid'}",0.32244897959183677,0.5265306122448979,0.26890756302521013,0.421978021978022,0.2857142857142857,0.3651158925108505,0.09661173510158585,74
0.006200313568115234,0.00039982802823816167,0.003000211715698242,4.1019083342755444e-07,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.32244897959183677,0.5306122448979592,0.26890756302521013,0.4813186813186814,0.2857142857142857,0.3778003509095946,0.10720893305890195,73
0.00440058708190918,0.0004899014056540585,0.0021997928619384766,0.00039999486081696955,100,0.1,poly,"{'C': 100, 'gamma': 0.1, 'kernel': 'poly'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.005200672149658203,0.00040004260136888896,0.0025997161865234375,0.0004898819910755393,100,0.1,sigmoid,"{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.7142857142857143,0.6269720195770617,0.10151165356730533,1
0.0064007282257080075,0.0004898625339533383,0.0029997825622558594,2.611744678045111e-07,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.2857142857142857,0.541257733862776,0.15723965454666544,49
0.00500035285949707,0.001095583455888699,0.0021999835968017577,0.00039978035874948246,100,0.01,poly,"{'C': 100, 'gamma': 0.01, 'kernel': 'poly'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.005000448226928711,0.0006322590576200753,0.0028000354766845705,0.0007487233133350477,100,0.01,sigmoid,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.006600284576416015,0.0004901935293268777,0.003200531005859375,0.000399947404506061,100,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.32244897959183677,0.5306122448979592,0.73109243697479,0.4813186813186814,0.2857142857142857,0.4702373256995106,0.15981455748438353,67
0.004800319671630859,0.000748009770446154,0.0030001163482666015,5.56082906231432e-07,100,0.001,poly,"{'C': 100, 'gamma': 0.001, 'kernel': 'poly'}",0.6734693877551021,0.4663265306122448,0.7426470588235293,0.4835164835164836,0.6252747252747253,0.598246837196417,0.10752337810659711,44
0.005400276184082032,0.0004900961586515338,0.002400112152099609,0.0004896290021089602,100,0.001,sigmoid,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.006200456619262695,0.0004001144146181762,0.0029999732971191405,4.1019083342755444e-07,100,0.0001,rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.7142857142857143,0.6269720195770617,0.10151165356730533,1
0.00480036735534668,0.0004003291863876214,0.0022001266479492188,0.00040030497891192925,100,0.0001,poly,"{'C': 100, 'gamma': 0.0001, 'kernel': 'poly'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,61
0.005400228500366211,0.0008002282041373018,0.0026001930236816406,0.0004898820142825233,100,0.0001,sigmoid,"{'C': 100, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.008000421524047851,0.0010956268965904919,0.0028000831604003905,0.0003998757261607768,1000,1,rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",0.6938775510204082,0.5306122448979592,0.7058823529411765,0.5120879120879122,0.5868131868131868,0.6058546495521286,0.08070907067268879,43
0.00500035285949707,1.5078914929239175e-07,0.001999950408935547,1.1680077279964343e-07,1000,1,poly,"{'C': 1000, 'gamma': 1, 'kernel': 'poly'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.005400466918945313,0.0004893564515750084,0.0026001930236816406,0.0004900767981837509,1000,1,sigmoid,"{'C': 1000, 'gamma': 1, 'kernel': 'sigmoid'}",0.32244897959183677,0.5265306122448979,0.26890756302521013,0.421978021978022,0.2857142857142857,0.3651158925108505,0.09661173510158585,74
0.006400442123413086,0.0004902908806646229,0.003000020980834961,0.0006321835218957537,1000,0.1,rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.004600238800048828,0.0004898431271176978,0.002600240707397461,0.0004899209865402341,1000,0.1,poly,"{'C': 1000, 'gamma': 0.1, 'kernel': 'poly'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.005600118637084961,0.0008003235573536756,0.0030005455017089845,0.0006322590000807023,1000,0.1,sigmoid,"{'C': 1000, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.2857142857142857,0.541257733862776,0.15723965454666544,49
0.007200288772583008,0.0019390937153964407,0.004000425338745117,0.0015489887489409178,1000,0.01,rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.7142857142857143,0.6269720195770617,0.10151165356730533,1
0.004200410842895508,0.0003998520655634258,0.0023998260498046876,0.000489765167110052,1000,0.01,poly,"{'C': 1000, 'gamma': 0.01, 'kernel': 'poly'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.005000448226928711,1.1680077279964342e-07,0.0032001495361328124,0.0004001380256082582,1000,0.01,sigmoid,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.32244897959183677,0.5306122448979592,0.73109243697479,0.4813186813186814,0.7142857142857143,0.5559516114137963,0.1526300322533081,47
0.007000637054443359,0.0010954528183321985,0.00319976806640625,0.0007481498334940291,1000,0.001,rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",0.32244897959183677,0.5306122448979592,0.73109243697479,0.4813186813186814,0.2857142857142857,0.4702373256995106,0.15981455748438353,67
0.004999828338623047,3.814697265625e-07,0.0024002552032470702,0.0004898041161700017,1000,0.001,poly,"{'C': 1000, 'gamma': 0.001, 'kernel': 'poly'}",0.30918367346938774,0.4704081632653061,0.7289915966386555,0.4813186813186814,0.2912087912087912,0.4562221811801644,0.15753347075218402,71
0.005000162124633789,1.784161275279017e-07,0.001999950408935547,0.0006324851289473102,1000,0.001,sigmoid,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
0.0060005664825439455,0.0006327112955863577,0.0026007652282714843,0.000490349124532881,1000,0.0001,rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.6775510204081633,0.5306122448979592,0.73109243697479,0.4813186813186814,0.7142857142857143,0.6269720195770617,0.10151165356730533,1
0.004400730133056641,0.0008000136611891778,0.002000713348388672,0.0006324851648965615,1000,0.0001,poly,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'poly'}",0.5,0.5,0.5,0.5362637362637364,0.5,0.5072527472527473,0.014505494505494543,59
0.004601192474365234,0.0004900376480808073,0.001600503921508789,0.000490174103125497,1000,0.0001,sigmoid,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.6775510204081633,0.4693877551020408,0.73109243697479,0.4813186813186814,0.7142857142857143,0.614727121617878,0.11517029621704974,11
